loan_id,report_date,principal_balance,principal_debt,principal_paid,interest_paid,maintenance_fee_paid
f41d149f47842aac216c2461d00da625,2024-03-17,3015.06,0.0,47.19,48.46,12.4
500bc8f078a99ad9251c2c1d9a6ec135,2022-11-17,2001.52,0.0,71.48,14.43,0.0
0de72ba60cc5bf70185f15fafc311929,2024-05-18,3390.36,0.0,101.2,52.52,0.0
0de72ba60cc5bf70185f15fafc311929,2024-03-17,3591.26,0.0,98.22,55.5,0.0
e4f6be92ae5ee43c83c82bf8137c4002,2024-05-27,3854.41,16.55,1.23,0.0,0.0
0de72ba60cc5bf70185f15fafc311929,2024-04-20,3491.56,0.0,99.7,54.02,0.0
e4f6be92ae5ee43c83c82bf8137c4002,2024-03-31,3855.64,0.0,0.0,118.53,0.0
2a0e67894c1025514ddf0a83377001c5,2024-05-16,3957.22,11.69,0.1,0.0,0.0
2a0e67894c1025514ddf0a83377001c5,2024-03-15,3968.93,0.0,0.0,0.21,0.0
2a0e67894c1025514ddf0a83377001c5,2024-04-15,3957.32,0.0,11.61,64.21,0.0
884ed1a691a6e03c3c119bc3960566d3,2023-12-07,321.2,0.0,43.22,5.46,1.77
884ed1a691a6e03c3c119bc3960566d3,2023-10-08,407.0,0.0,41.95,6.73,1.77
a5aa43b6f140787111c8f1f05e79792b,2023-10-19,0.0,0.0,3319.91,53.31,0.0
884ed1a691a6e03c3c119bc3960566d3,2023-11-06,364.42,0.0,42.58,6.1,1.77
884ed1a691a6e03c3c119bc3960566d3,2024-01-06,277.34,0.0,43.86,4.82,1.77
884ed1a691a6e03c3c119bc3960566d3,2024-02-08,232.82,0.0,44.52,4.16,1.77
884ed1a691a6e03c3c119bc3960566d3,2024-05-09,95.21,0.0,46.55,2.13,1.77
884ed1a691a6e03c3c119bc3960566d3,2024-03-07,187.63,0.0,45.19,3.49,1.77
884ed1a691a6e03c3c119bc3960566d3,2024-04-07,141.76,0.0,45.87,2.81,1.77
7557d683735a184efdf9443235c38907,2024-06-06,761.87,0.0,2.47,12.73,2.83
7557d683735a184efdf9443235c38907,2024-06-02,764.34,0.0,2.43,12.77,2.83
7557d683735a184efdf9443235c38907,2024-08-17,756.81,0.0,5.06,25.34,5.66
2abf288a39cbb2f34b5851a253e3ff35,2024-05-17,776.09,0.0,250.57,16.49,12.17
635c17ea1ce450356a96219620ce902a,2024-07-01,3547.83,0.0,63.6,32.8,3.67
635c17ea1ce450356a96219620ce902a,2024-05-31,3611.43,0.0,63.03,33.38,3.67
2abf288a39cbb2f34b5851a253e3ff35,2024-06-16,774.95,253.45,1.14,0.0,0.0
2abf288a39cbb2f34b5851a253e3ff35,2024-06-17,521.5,0.0,253.45,12.46,12.17
27555f18ddbf22bc7320f949a2d5edbb,2023-01-22,3266.85,0.0,45.4,25.78,11.34
27555f18ddbf22bc7320f949a2d5edbb,2022-12-23,3312.25,0.0,45.05,26.13,11.34
0d1f60289e2b37fbdf14cd38b05b15f3,2023-02-02,3350.52,0.0,276.48,67.95,0.0
27ce98acf4143529bc6d22da86cf8759,2023-01-29,4014.73,0.0,46.8,65.22,0.0
3ef12d848d9561150f414c1087f5d742,2023-02-02,3961.77,0.0,48.47,66.54,0.0
0d1f60289e2b37fbdf14cd38b05b15f3,2023-03-02,3069.6,0.0,280.92,53.8,0.0
27ce98acf4143529bc6d22da86cf8759,2023-03-02,3966.48,0.0,48.25,68.77,0.0
27555f18ddbf22bc7320f949a2d5edbb,2023-02-23,0.0,0.0,3266.85,25.43,11.34
27ce98acf4143529bc6d22da86cf8759,2022-12-30,4061.53,0.0,42.25,63.7,0.0
3ef12d848d9561150f414c1087f5d742,2023-03-05,3910.38,0.0,51.39,63.62,0.0
3ef12d848d9561150f414c1087f5d742,2023-01-02,4010.24,0.0,44.89,65.12,0.0
0d1f60289e2b37fbdf14cd38b05b15f3,2023-05-05,2494.16,0.0,282.24,44.71,0.0
27ce98acf4143529bc6d22da86cf8759,2023-05-01,3871.17,0.0,44.86,64.98,0.0
0d1f60289e2b37fbdf14cd38b05b15f3,2023-04-02,2784.17,0.0,285.43,49.29,0.0
27ce98acf4143529bc6d22da86cf8759,2023-03-31,3916.03,0.0,50.45,61.57,0.0
0d1f60289e2b37fbdf14cd38b05b15f3,2023-05-04,2776.4,282.24,7.77,0.0,0.0
3ef12d848d9561150f414c1087f5d742,2023-05-05,3804.13,0.0,45.33,59.76,0.0
3ef12d848d9561150f414c1087f5d742,2023-04-06,3849.46,0.0,60.92,69.08,0.0
a7993d7a9e662b5dedd72a608d8e3d5c,2023-05-01,1495.9,0.0,19.1,16.05,1.46
3ef12d848d9561150f414c1087f5d742,2023-08-06,3658.15,0.0,47.47,57.53,0.0
27ce98acf4143529bc6d22da86cf8759,2023-06-01,3825.59,0.0,45.58,62.16,0.0
3ef12d848d9561150f414c1087f5d742,2023-07-09,3705.62,0.0,49.66,60.35,0.0
a7993d7a9e662b5dedd72a608d8e3d5c,2023-06-01,1461.17,0.0,34.73,13.59,1.25
0d1f60289e2b37fbdf14cd38b05b15f3,2023-08-03,1900.09,0.0,299.4,0.0,0.0
a7993d7a9e662b5dedd72a608d8e3d5c,2023-07-01,1441.92,0.0,19.25,13.27,1.26
3ef12d848d9561150f414c1087f5d742,2023-07-06,3755.28,43.99,2.8,0.0,0.0
27ce98acf4143529bc6d22da86cf8759,2023-09-01,3615.08,0.0,52.13,58.89,0.0
27ce98acf4143529bc6d22da86cf8759,2023-07-01,3779.28,0.0,46.31,61.43,0.0
a7993d7a9e662b5dedd72a608d8e3d5c,2023-09-01,1402.9,0.0,19.6,12.92,1.26
0d1f60289e2b37fbdf14cd38b05b15f3,2023-06-02,2199.49,0.0,294.67,40.05,0.0
a7993d7a9e662b5dedd72a608d8e3d5c,2023-07-31,1422.5,0.0,19.42,13.1,1.26
3ef12d848d9561150f414c1087f5d742,2023-06-04,3758.08,0.0,46.05,61.09,0.0
3ef12d848d9561150f414c1087f5d742,2023-09-04,3609.91,0.0,48.24,58.74,0.0
0d1f60289e2b37fbdf14cd38b05b15f3,2023-09-02,1898.91,303.02,1.18,0.0,0.0
6f5d93ed2d6ce26edf2e90ad2083bc74,2023-08-10,1275.0,0.0,0.0,26.31,3.26
27ce98acf4143529bc6d22da86cf8759,2023-07-31,3667.21,0.0,112.07,60.69,0.0
0d1f60289e2b37fbdf14cd38b05b15f3,2023-09-03,1671.48,75.59,227.43,0.0,0.0
6f5d93ed2d6ce26edf2e90ad2083bc74,2023-09-09,1275.0,0.0,0.0,34.32,4.25
5b4fd7af149209292d2e069b81fe1d21,2024-06-29,1642.52,1642.52,368.47,0.0,0.0
5b4fd7af149209292d2e069b81fe1d21,2024-08-18,1567.28,1567.28,16.11,0.0,0.0
5b4fd7af149209292d2e069b81fe1d21,2024-07-20,1583.39,1583.39,59.13,0.0,0.0
53b9acc46031a13e924bc4b7a07d2516,2024-06-10,311.24,0.0,6.42,2.49,1.42
476a7ce95fa63d7dce6ef9863ff038ba,2024-06-03,281.71,0.0,0.0,4.46,1.06
53b9acc46031a13e924bc4b7a07d2516,2024-05-11,317.66,0.0,6.37,2.54,1.42
adc293aede801908c578f92572104d49,2024-06-04,46.8,0.0,46.11,1.4,0.0
476a7ce95fa63d7dce6ef9863ff038ba,2024-07-04,281.71,0.0,0.0,4.46,1.06
53b9acc46031a13e924bc4b7a07d2516,2024-07-11,307.16,0.0,4.08,2.53,1.47
476a7ce95fa63d7dce6ef9863ff038ba,2024-08-03,281.71,0.0,0.0,4.46,1.06
53b9acc46031a13e924bc4b7a07d2516,2024-08-10,303.05,0.0,4.11,2.41,1.42
adc293aede801908c578f92572104d49,2024-07-04,0.0,0.0,46.8,0.71,0.0
a7c681f8912d5e2a9582b7154cddddec,2025-04-03,1378.28,0.0,54.83,23.01,7.6
c03ada9d1407fde63a567f5ff3928bf8,2025-04-28,3230.46,0.0,0.0,55.0,11.29
80f94181edbf8af882134544af1adced,2025-04-28,2147.2,2147.2,30.51,0.0,0.0
36931cce82912349d8127502535d82e7,2025-05-01,731.55,0.0,14.2,11.22,3.04
8e6f6313bdab300b657e02ad73ea2a80,2025-05-15,1501.75,0.0,43.23,25.8,10.28
c03ada9d1407fde63a567f5ff3928bf8,2025-05-30,3230.46,0.0,0.0,55.0,11.29
36931cce82912349d8127502535d82e7,2025-05-31,717.14,0.0,14.41,11.0,3.04
8e6f6313bdab300b657e02ad73ea2a80,2025-04-12,1544.98,0.0,42.49,26.51,10.28
36931cce82912349d8127502535d82e7,2025-03-31,745.75,0.0,13.99,11.43,3.04
a7c681f8912d5e2a9582b7154cddddec,2025-05-03,1322.57,0.0,55.71,22.13,7.6
61c4b28806dd1c4453fba9428d0a67be,2023-07-09,3341.08,0.0,40.09,53.51,12.05
61c4b28806dd1c4453fba9428d0a67be,2023-08-10,3300.35,0.0,40.73,52.87,12.05
61c4b28806dd1c4453fba9428d0a67be,2023-06-08,3381.17,0.0,39.47,54.13,12.05
61c4b28806dd1c4453fba9428d0a67be,2023-09-09,3258.98,0.0,41.15,52.23,12.05
61c4b28806dd1c4453fba9428d0a67be,2023-09-08,3300.13,41.15,0.22,0.0,0.0
61c4b28806dd1c4453fba9428d0a67be,2023-04-09,3459.49,0.0,38.25,55.35,12.05
61c4b28806dd1c4453fba9428d0a67be,2023-05-11,3420.64,0.0,38.85,54.75,12.05
61c4b28806dd1c4453fba9428d0a67be,2023-02-06,3535.59,0.0,37.21,58.42,12.05
61c4b28806dd1c4453fba9428d0a67be,2023-01-06,3572.8,0.0,42.2,24.79,5.22
9b9ce0f0529f91a256d11d4c75bac7bc,2022-12-23,0.0,0.0,2009.61,22.59,0.0
61c4b28806dd1c4453fba9428d0a67be,2023-03-09,3497.74,0.0,37.85,57.82,12.05
5b4fd7af149209292d2e069b81fe1d21,2023-04-15,2122.54,0.0,685.26,45.09,0.0
5b4fd7af149209292d2e069b81fe1d21,2023-02-23,2807.8,0.0,1338.2,93.65,0.0
910a617bf715f075bf218a8a95eff3e1,2023-02-02,201.57,0.0,5.43,1.77,0.0
910a617bf715f075bf218a8a95eff3e1,2023-03-03,196.06,0.0,5.51,3.24,0.0
9dc8e6f9f9941f20a773144c182b45eb,2024-04-05,2270.54,0.0,169.93,39.2,0.81
9dc8e6f9f9941f20a773144c182b45eb,2024-05-04,2097.46,0.0,173.08,36.46,12.17
9dc8e6f9f9941f20a773144c182b45eb,2024-04-04,2440.47,169.93,0.41,0.0,0.0
9dc8e6f9f9941f20a773144c182b45eb,2024-03-03,2440.88,0.0,167.65,41.89,0.0
ca5a0bcc5bba1dd810d5e7e3f34f82c6,2024-04-07,969.35,0.0,9.5,26.35,3.54
ca5a0bcc5bba1dd810d5e7e3f34f82c6,2024-05-09,959.6,0.0,9.75,26.09,3.54
ca5a0bcc5bba1dd810d5e7e3f34f82c6,2024-03-07,978.85,0.0,9.25,26.6,3.54
2a0e67894c1025514ddf0a83377001c5,2025-04-14,3941.22,0.0,0.0,125.18,24.76
3703d9cdf5775738733db9836c1ba5a5,2025-04-08,3698.73,3698.73,16.44,0.0,0.0
e4f6be92ae5ee43c83c82bf8137c4002,2025-04-12,3615.4,0.0,22.38,38.84,11.71
0de72ba60cc5bf70185f15fafc311929,2025-04-17,2171.5,0.0,119.26,34.46,12.47
755ada0e6dd477aeb7847f510282fdbc,2025-04-17,363.68,0.0,69.32,6.95,6.08
0de72ba60cc5bf70185f15fafc311929,2025-05-18,2050.44,0.0,121.06,32.66,12.47
755ada0e6dd477aeb7847f510282fdbc,2025-05-18,293.25,0.0,70.43,5.84,6.08
3703d9cdf5775738733db9836c1ba5a5,2025-05-20,3602.7,3602.7,96.03,0.0,0.0
70f97988728984f785a07ac7f4238501,2024-04-04,3384.67,0.0,9.46,56.77,12.67
70f97988728984f785a07ac7f4238501,2024-02-24,3394.13,0.0,52.81,55.35,12.17
f1b8d09b4b115a6b00086bcb323a2cab,2024-03-31,3982.93,0.0,0.0,36.18,3.45
f1b8d09b4b115a6b00086bcb323a2cab,2024-02-29,3982.93,0.0,0.0,36.18,3.45
53fe40eab57a823bc5b1e86fe192bc34,2023-06-03,778.51,0.0,149.58,14.9,0.0
53fe40eab57a823bc5b1e86fe192bc34,2023-07-06,672.54,0.0,105.97,13.75,0.0
53fe40eab57a823bc5b1e86fe192bc34,2023-08-03,564.87,0.0,107.67,10.8,0.0
53fe40eab57a823bc5b1e86fe192bc34,2023-09-03,455.47,0.0,109.4,9.07,0.0
f7d8eae04f7fd20397b0e0070e6cae7a,2023-06-26,0.0,0.0,636.0,2.23,0.0
f7d8eae04f7fd20397b0e0070e6cae7a,2023-06-19,636.0,0.0,400.0,0.0,0.0
53fe40eab57a823bc5b1e86fe192bc34,2023-05-04,928.09,0.0,107.91,11.65,0.0
c9bdb3d773011b22a6c2d1bf51dffdbf,2024-10-13,4003.8,0.0,54.61,92.33,15.95
c9bdb3d773011b22a6c2d1bf51dffdbf,2024-09-12,4058.41,0.0,53.4,93.54,15.95
10b3e745f946f86e93b48ca7e8728794,2024-09-12,1633.74,0.0,0.0,24.03,7.09
a5ff4c87d588ea4c4b45d571df2b5ac2,2024-09-01,490.18,0.0,0.0,7.87,1.52
10b3e745f946f86e93b48ca7e8728794,2024-10-13,1633.74,0.0,0.0,24.03,7.09
10b3e745f946f86e93b48ca7e8728794,2024-08-12,1633.74,0.0,0.0,24.03,7.09
a5ff4c87d588ea4c4b45d571df2b5ac2,2024-07-04,490.18,0.0,2.62,6.81,1.52
c9bdb3d773011b22a6c2d1bf51dffdbf,2024-06-13,4215.07,0.0,49.91,97.03,15.95
c9bdb3d773011b22a6c2d1bf51dffdbf,2024-07-13,4164.02,0.0,51.05,95.89,15.95
10b3e745f946f86e93b48ca7e8728794,2024-07-13,1633.74,0.0,0.0,24.03,7.09
c9bdb3d773011b22a6c2d1bf51dffdbf,2024-08-12,4111.81,0.0,52.21,94.73,15.95
10b3e745f946f86e93b48ca7e8728794,2024-06-13,1633.74,0.0,0.0,24.03,7.32
a5ff4c87d588ea4c4b45d571df2b5ac2,2024-07-01,492.8,0.0,0.0,1.1,0.0
a5ff4c87d588ea4c4b45d571df2b5ac2,2024-08-11,490.18,0.0,0.0,7.87,1.52
a5ff4c87d588ea4c4b45d571df2b5ac2,2024-06-06,492.8,0.0,0.0,6.96,1.52
c9bdb3d773011b22a6c2d1bf51dffdbf,2024-05-13,4264.98,0.0,48.8,98.14,15.95
10b3e745f946f86e93b48ca7e8728794,2024-05-13,1633.74,0.0,28.89,24.45,7.09
a5ff4c87d588ea4c4b45d571df2b5ac2,2024-05-31,492.8,0.0,0.0,0.95,0.0
cbaedd02a5bff9eae9ee8553a303ea31,2024-04-15,83.0,0.0,1.33,1.35,0.3
cbaedd02a5bff9eae9ee8553a303ea31,2024-02-12,85.64,0.0,1.29,1.4,0.3
cbaedd02a5bff9eae9ee8553a303ea31,2024-03-14,84.33,0.0,1.31,1.38,0.3
66a85284c5e65e8530f686ef1270f470,2024-03-15,417.6,0.0,7.12,6.32,1.77
66a85284c5e65e8530f686ef1270f470,2024-04-15,410.37,0.0,7.23,6.22,1.77
66a85284c5e65e8530f686ef1270f470,2024-02-15,424.72,0.0,7.02,6.43,1.77
0e2e5bb7dec160e5239a22b53bb543aa,2025-03-20,2473.86,9.88,4.11,0.0,0.0
84b6e401d644455f4a300ad50da434b5,2025-04-17,178.79,0.0,0.69,2.72,1.01
a7c681f8912d5e2a9582b7154cddddec,2024-12-03,1592.45,0.0,51.44,26.4,7.6
a7c681f8912d5e2a9582b7154cddddec,2025-01-02,1540.18,0.0,52.27,25.57,7.6
a7c681f8912d5e2a9582b7154cddddec,2024-11-07,1643.89,0.0,50.63,27.21,7.6
8e6f6313bdab300b657e02ad73ea2a80,2025-02-10,1633.26,0.0,43.77,28.01,10.28
a7c681f8912d5e2a9582b7154cddddec,2025-01-31,1487.07,0.0,53.11,24.73,7.6
a7993d7a9e662b5dedd72a608d8e3d5c,2024-09-01,1153.34,0.0,21.85,10.67,1.26
a7993d7a9e662b5dedd72a608d8e3d5c,2024-10-03,1131.3,0.0,22.04,10.48,1.26
3ef12d848d9561150f414c1087f5d742,2024-09-29,2945.4,0.0,65.1,53.21,12.17
3ef12d848d9561150f414c1087f5d742,2024-08-19,3010.5,0.0,3.73,0.0,0.0
3ef12d848d9561150f414c1087f5d742,2024-08-15,3014.23,0.0,55.47,49.32,12.17
a7993d7a9e662b5dedd72a608d8e3d5c,2024-10-31,1109.06,0.0,22.24,10.28,1.26
3ef12d848d9561150f414c1087f5d742,2024-10-27,2886.5,0.0,58.9,45.81,12.17
3ef12d848d9561150f414c1087f5d742,2024-08-04,3069.7,55.47,1.79,0.0,0.0
a7993d7a9e662b5dedd72a608d8e3d5c,2024-08-01,1175.19,0.0,21.65,10.87,1.26
3ef12d848d9561150f414c1087f5d742,2024-07-07,3071.49,0.0,56.2,50.23,12.17
3ef12d848d9561150f414c1087f5d742,2024-07-05,3127.69,56.2,0.16,0.0,0.0
a7993d7a9e662b5dedd72a608d8e3d5c,2024-07-01,1196.84,0.0,21.45,11.07,1.26
3ef12d848d9561150f414c1087f5d742,2024-06-06,3182.8,54.95,0.52,0.0,0.0
a7993d7a9e662b5dedd72a608d8e3d5c,2024-05-31,1218.29,0.0,21.26,11.26,1.26
3ef12d848d9561150f414c1087f5d742,2024-05-26,3183.32,0.0,53.21,52.0,12.17
3ef12d848d9561150f414c1087f5d742,2024-06-23,3127.85,0.0,54.95,51.12,12.17
725d3890fae327916be2f6195d187741,2023-04-02,175.43,0.0,172.65,5.59,0.0
725d3890fae327916be2f6195d187741,2023-05-04,0.0,0.0,175.43,2.81,0.0
80f94181edbf8af882134544af1adced,2023-04-28,2957.75,0.0,34.69,49.62,10.63
c03ada9d1407fde63a567f5ff3928bf8,2023-04-09,3230.46,0.0,0.0,55.31,11.36
725d3890fae327916be2f6195d187741,2023-03-02,348.08,0.0,169.92,3.05,0.0
8e6f6313bdab300b657e02ad73ea2a80,2023-02-10,2728.78,0.0,30.15,44.54,10.28
8e6f6313bdab300b657e02ad73ea2a80,2023-01-12,2758.93,0.0,39.93,46.74,10.28
a7c681f8912d5e2a9582b7154cddddec,2023-03-02,2517.95,0.0,36.82,41.03,0.0
600832407fa4ae0b810a871d51f56e8f,2023-02-04,3553.77,0.0,38.29,57.68,0.0
a7c681f8912d5e2a9582b7154cddddec,2023-02-02,2554.77,0.0,36.23,34.68,0.0
600832407fa4ae0b810a871d51f56e8f,2023-03-06,3514.87,0.0,38.9,57.07,0.0
600832407fa4ae0b810a871d51f56e8f,2023-01-05,3592.06,0.0,52.98,52.68,0.0
c03ada9d1407fde63a567f5ff3928bf8,2023-03-09,3230.46,0.0,33.04,54.07,10.99
80f94181edbf8af882134544af1adced,2023-03-27,2992.44,0.0,34.12,50.19,10.63
c03ada9d1407fde63a567f5ff3928bf8,2023-02-05,3263.5,0.0,32.5,23.66,4.76
80f94181edbf8af882134544af1adced,2022-12-26,3093.14,0.0,32.48,51.83,10.63
80f94181edbf8af882134544af1adced,2023-01-23,3060.12,0.0,33.02,51.29,10.63
80f94181edbf8af882134544af1adced,2023-02-25,3026.56,0.0,33.56,50.75,10.63
61c4b28806dd1c4453fba9428d0a67be,2023-10-20,3216.96,0.0,42.02,51.57,12.05
61c4b28806dd1c4453fba9428d0a67be,2023-11-09,3174.27,0.0,42.69,50.91,12.05
61c4b28806dd1c4453fba9428d0a67be,2024-01-28,3167.5,0.0,6.5,70.39,14.56
61c4b28806dd1c4453fba9428d0a67be,2023-12-08,3174.0,43.1,0.27,0.0,0.0
61c4b28806dd1c4453fba9428d0a67be,2024-03-14,3160.63,6.54,0.23,0.0,0.0
61c4b28806dd1c4453fba9428d0a67be,2024-02-29,3160.86,0.0,6.31,63.74,12.15
61c4b28806dd1c4453fba9428d0a67be,2024-02-15,3167.17,6.31,0.33,0.0,0.0
5b4fd7af149209292d2e069b81fe1d21,2024-04-25,2010.99,2010.99,111.55,0.0,0.0
53620bd9f2a2885a815992c55deb78e4,2025-05-05,50.28,0.0,24.58,1.13,1.52
53620bd9f2a2885a815992c55deb78e4,2025-04-04,74.86,0.0,24.22,1.49,1.52
bc973a3fdd683f9463e550c437fc177c,2022-10-08,4104.41,0.0,40.59,24.41,0.0
bc973a3fdd683f9463e550c437fc177c,2022-10-06,4145.0,40.59,1.0,0.0,0.0
0a09c3416f1d4303b7351637bdffd632,2023-02-02,4014.6,0.0,42.89,65.16,0.0
0a09c3416f1d4303b7351637bdffd632,2023-03-03,3971.03,0.0,43.57,64.47,0.0
0a09c3416f1d4303b7351637bdffd632,2023-01-01,4057.49,0.0,42.21,65.83,0.0
cea1fac044cede17f0f31ced8fed549f,2023-02-12,202.05,0.0,2.63,2.64,0.71
cea1fac044cede17f0f31ced8fed549f,2023-01-12,204.68,0.0,2.46,2.42,0.71
d606bac68cbe04f3991fc71fd3744ff1,2023-02-09,505.5,0.0,5.89,13.43,2.66
cea1fac044cede17f0f31ced8fed549f,2022-12-15,207.14,0.0,2.43,2.88,0.71
cea1fac044cede17f0f31ced8fed549f,2023-03-16,199.53,0.0,2.52,2.69,0.71
cea1fac044cede17f0f31ced8fed549f,2023-04-14,196.99,0.0,2.54,2.41,0.71
cea1fac044cede17f0f31ced8fed549f,2023-05-15,194.41,0.0,2.58,2.46,0.71
d606bac68cbe04f3991fc71fd3744ff1,2023-05-11,499.19,0.0,0.0,25.39,5.49
d606bac68cbe04f3991fc71fd3744ff1,2023-03-10,499.19,0.0,6.31,12.44,2.66
d606bac68cbe04f3991fc71fd3744ff1,2023-01-08,511.39,0.0,11.59,16.3,3.37
1230211d0a65908840309abb10fab84c,2025-03-02,1742.84,0.0,41.43,28.65,9.13
1230211d0a65908840309abb10fab84c,2025-01-31,1784.27,0.0,40.77,29.31,9.13
00467e25f98ef515a9c1807215ce8093,2023-03-05,3960.25,0.0,41.2,64.26,0.0
00467e25f98ef515a9c1807215ce8093,2023-02-03,4001.45,0.0,40.55,54.09,0.0
d3b87747b485d3e0c7557d6834c0b67d,2023-03-02,4104.41,0.0,41.59,57.7,0.0
d3b87747b485d3e0c7557d6834c0b67d,2023-04-02,4062.15,0.0,42.26,65.91,0.0
d3b87747b485d3e0c7557d6834c0b67d,2023-05-04,4019.22,0.0,42.93,65.23,0.0
00467e25f98ef515a9c1807215ce8093,2023-03-26,0.0,0.0,3960.25,44.52,0.0
2a0e67894c1025514ddf0a83377001c5,2025-02-12,3941.22,0.0,0.0,63.82,12.48
f9b696eebd44e070965e42eabaf1185f,2025-02-06,2858.83,0.0,77.91,36.68,14.53
441097d4aa431223a03d96126fab09f3,2024-03-14,419.04,0.0,10.26,8.26,1.77
441097d4aa431223a03d96126fab09f3,2024-04-14,408.59,0.0,10.45,8.06,1.77
cf27b0941be0f2ffc024e929bd77431c,2024-03-16,7591.84,0.0,0.0,105.51,33.0
441097d4aa431223a03d96126fab09f3,2024-02-15,429.3,0.0,10.06,8.45,1.77
10b3e745f946f86e93b48ca7e8728794,2022-11-10,2103.14,0.0,22.86,26.06,5.91
10b3e745f946f86e93b48ca7e8728794,2022-12-11,2079.68,0.0,23.46,31.96,7.09
910a617bf715f075bf218a8a95eff3e1,2025-03-03,77.1,0.0,7.05,1.46,0.61
0a09c3416f1d4303b7351637bdffd632,2025-03-03,2565.4,0.0,0.0,42.1,12.44
910a617bf715f075bf218a8a95eff3e1,2025-06-02,55.25,0.0,7.4,1.12,0.6
cea1fac044cede17f0f31ced8fed549f,2025-06-02,170.32,170.32,2.03,0.0,0.0
60e6d95a5f910053302edd73ce020424,2023-02-10,1025.61,0.0,10.39,3.89,0.0
60e6d95a5f910053302edd73ce020424,2023-03-12,1015.05,0.0,10.56,16.47,0.0
0e2e5bb7dec160e5239a22b53bb543aa,2023-02-20,2777.71,0.0,10.38,43.25,12.19
0e2e5bb7dec160e5239a22b53bb543aa,2023-03-20,2767.2,0.0,10.51,34.08,9.64
e9c8a530416e979ee692888616567bdc,2023-11-16,3566.56,0.0,13.26,53.65,0.0
e9c8a530416e979ee692888616567bdc,2024-01-08,0.0,0.0,3556.62,15.23,3.0
e9c8a530416e979ee692888616567bdc,2023-12-31,3556.62,0.0,9.94,85.91,6.75
e9c8a530416e979ee692888616567bdc,2023-10-19,3579.82,0.0,12.94,57.69,0.0
c583cb8e08c5c2a3c1062e095032576f,2023-01-08,2101.64,0.0,24.36,22.2,6.15
c583cb8e08c5c2a3c1062e095032576f,2023-03-10,2052.04,0.0,24.95,25.03,7.09
c583cb8e08c5c2a3c1062e095032576f,2023-02-09,2076.99,0.0,24.65,25.32,7.09
32eb27a78b911add8c005aed4b441380,2023-04-09,1277.24,0.0,14.4,20.74,0.0
925ebaa8dd01c9558ce5ccb173881d78,2023-03-31,512.8,0.0,5.2,5.27,0.0
925ebaa8dd01c9558ce5ccb173881d78,2023-05-01,507.52,0.0,5.28,8.23,0.0
32eb27a78b911add8c005aed4b441380,2023-03-09,1291.64,0.0,14.17,20.97,0.0
32eb27a78b911add8c005aed4b441380,2023-01-07,1319.76,0.0,13.73,21.41,0.0
32eb27a78b911add8c005aed4b441380,2023-02-09,1305.81,0.0,13.95,21.19,0.0
e3a53f9aa60c37a9f5c75d122d31dd80,2024-05-18,1817.69,0.0,24.98,27.72,0.0
e3a53f9aa60c37a9f5c75d122d31dd80,2024-04-18,1842.67,0.0,24.61,28.09,0.0
e3a53f9aa60c37a9f5c75d122d31dd80,2024-02-16,1891.53,0.0,23.89,28.81,0.0
e3a53f9aa60c37a9f5c75d122d31dd80,2024-03-17,1867.28,0.0,24.25,28.45,0.0
cd25fe43629f41a1ab3a5701063c1d07,2025-05-10,3927.79,0.0,0.0,97.01,14.65
f386887f498f273a3ca8e8eee2ab755e,2022-12-01,502.16,0.0,5.36,8.15,0.0
cf51f05380aab2fd0041cb583afaf04f,2022-11-17,1128.56,0.0,11.44,20.14,0.0
70f97988728984f785a07ac7f4238501,2022-12-09,4062.15,0.0,42.26,65.91,0.0
70f97988728984f785a07ac7f4238501,2022-11-05,4104.41,0.0,41.59,51.05,0.0
07efd175c94d04a9ce9760fe01a7ab9d,2022-12-01,1740.2,0.0,332.8,12.21,0.0
36931cce82912349d8127502535d82e7,2024-03-31,922.26,11.73,0.09,0.0,0.0
80f94181edbf8af882134544af1adced,2024-03-28,2536.05,0.0,41.57,42.75,10.63
80f94181edbf8af882134544af1adced,2024-02-29,2577.62,0.0,40.89,43.42,10.63
c03ada9d1407fde63a567f5ff3928bf8,2024-04-11,3230.46,0.0,0.0,60.35,12.38
36931cce82912349d8127502535d82e7,2024-03-02,922.35,0.0,11.65,14.05,0.0
36931cce82912349d8127502535d82e7,2023-12-01,956.77,0.0,11.14,14.56,0.0
36931cce82912349d8127502535d82e7,2024-02-01,945.46,11.46,0.01,0.0,0.0
36931cce82912349d8127502535d82e7,2023-12-31,945.47,0.0,11.3,14.39,0.0
80f94181edbf8af882134544af1adced,2024-01-27,2618.51,0.0,40.22,44.09,10.63
80f94181edbf8af882134544af1adced,2023-12-28,2658.73,0.0,39.56,44.75,10.63
f9c3a67512a19c390969dd626de3e066,2023-11-11,0.0,0.0,3956.55,59.51,0.0
c03ada9d1407fde63a567f5ff3928bf8,2023-12-09,3230.46,0.0,0.0,53.52,10.99
c03ada9d1407fde63a567f5ff3928bf8,2023-11-09,3230.46,0.0,0.0,53.52,10.99
36931cce82912349d8127502535d82e7,2024-02-12,934.0,0.0,11.46,14.22,0.0
80f94181edbf8af882134544af1adced,2023-11-26,2698.29,0.0,38.92,45.39,10.63
ca5a0bcc5bba1dd810d5e7e3f34f82c6,2024-08-08,928.73,0.0,10.56,25.28,3.54
ca5a0bcc5bba1dd810d5e7e3f34f82c6,2024-10-10,906.74,0.0,11.14,24.71,3.54
